"1.","William Trubridge","https://athletes.aidainternational.org/Profile-749ff4c9-7676-43bc-b668-de6d5d66e550","(New Zealand)","102 m","102 m","102","0","2016-07-14","World Record Attempt - William Trubridge","https://events.aidainternational.org/EventResults-12"
"976.","Nora Lestari","https://athletes.aidainternational.org/Profile-61abe5b7-1732-44b7-a926-dc5a618b77ba","(Indonesia)","23 m","23 m","23","0","2016-04-30","Freedive Panglao Depth Challenge","https://events.aidainternational.org/EventResults-136"
"977.","Tomoko Kayama","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000016df","(Japan)","23 m","23 m","23","0","2016-09-23","Freedive Panglao September Minicomp","https://events.aidainternational.org/EventResults-60"
"978.","Hans-Jürgen Lenzen","https://athletes.aidainternational.org/Profile-1fd17ad1-b397-4465-b0d3-0f243695d11c","(Germany)","23 m","23 m","23","0","2017-07-22","Cool Down 2017","https://events.aidainternational.org/EventResults-1904"
"979.","Piotr Palacz","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000a1b","(Poland)","23 m","23 m","23","0","2017-08-17","X Głębokościowe Mistrzostwa Polski we Freedivingu | X Polish Depth Championships","https://events.aidainternational.org/EventResults-223"
"980.","Sara Willner","https://athletes.aidainternational.org/Profile-78027e8d-1c36-42b3-a873-d48a1efd4c18","(Israel)","23 m","23 m","23","0","2018-09-02","Free2b Depth minicomp","https://events.aidainternational.org/EventResults-2143"
"981.","Robert Rafał Szafarski","https://athletes.aidainternational.org/Profile-040a760a-caf0-451c-ac4d-0a9dd18e6b44","(Poland)","23 m","23 m","23","0","2019-08-17","Crystal Clear Water Competition","https://events.aidainternational.org/EventResults-2416"
"982.","Oscar Garza","https://athletes.aidainternational.org/Profile-2337c6f4-81a1-4b3c-9dfa-7565445b01ad","(Mexico)","23 m","23 m","23","0","2019-09-29","AIDA Azul freediving challenge","https://events.aidainternational.org/EventResults-2553"
"983.","Haydn Welch","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000000ac","(United Kingdom)","29 m","35 m","22","7","2008-07-12","Salt Free Double Dip 2008","https://events.aidainternational.org/EventResults-657"
"984.","Danny Swalas","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000dca","(Sweden)","28 m","33 m","22","6","2010-08-14","Nordic Deep 2010","https://events.aidainternational.org/EventResults-392"
"985.","Shaked Houli","https://athletes.aidainternational.org/Profile-ea51691a-b35a-4c62-bebc-a36f0fee84d3","(Israel)","23 m","30 m","22","8","2018-08-31","Free2b Depth minicomp","https://events.aidainternational.org/EventResults-2143"
"986.","Takanori Kumazawa","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000062e","(Japan)","22 m","22 m","22","0","2007-07-22","Big Blue 1st Official - Boys Competition","https://events.aidainternational.org/EventResults-542"
"987.","Pichit Muangnapoe","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000a93","(Thailand)","22 m","22 m","22","0","2008-02-08","Andaman AIDA Freediving Challenge 2008","https://events.aidainternational.org/EventResults-1346"
"988.","Ingela Karlsson","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000549","(Finland)","22 m","22 m","22","0","2009-09-06","Triple Depth 2009","https://events.aidainternational.org/EventResults-963"
"989.","John Prescott","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000c7c","(United Kingdom)","22 m","22 m","22","0","2010-09-26","Triple Depth 2010","https://events.aidainternational.org/EventResults-973"
"990.","Stelios Bikas","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001049","(Cyprus)","22 m","22 m","22","0","2012-10-14","AIDA CYPRUS Depth Games 2012","https://events.aidainternational.org/EventResults-1183"
"991.","Malgorzata Lisek","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001293","(Poland)","22 m","22 m","22","0","2013-08-14","Crystal Clear Water Competition","https://events.aidainternational.org/EventResults-1247"
"992.","Roberto Sciffo","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001657","(Cyprus)","22 m","22 m","22","0","2014-10-05","DEPTH GAMES 2014","https://events.aidainternational.org/EventResults-1193"
"993.","Walter Strumbichler","https://athletes.aidainternational.org/Profile-ca72757c-32a4-4269-92eb-82a7fba70182","(Austria)","22 m","22 m","22","0","2017-08-29","AIDA World Depth Championship 2017","https://events.aidainternational.org/EventResults-1955"
"994.","Carlos Tiago Silva","https://athletes.aidainternational.org/Profile-40c82588-2d88-4970-a1d0-181cd60f46c1","(Portugal)","22 m","22 m","22","0","2019-08-04","AIDA Azores Freediving Open 2019","https://events.aidainternational.org/EventResults-2502"
"995.","Walaipun Leethanachai","https://athletes.aidainternational.org/Profile-554891f6-9efa-45ff-a657-bef9f280f759","(Thailand)","22 m","22 m","22","0","2019-11-07","AIDA SABANG INTERNATIONAL FREEDIVING COMPETITION 2019","https://events.aidainternational.org/EventResults-2595"
"996.","Martin Wikström","https://athletes.aidainternational.org/Profile-e3dcd495-5753-4042-b58a-0b63a2092755","(Sweden)","31 m","40 m","21","10","2008-06-10","Triple Depth 2008","https://events.aidainternational.org/EventResults-956"
"997.","Landaeta Walter","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000005e9","(Venezuela)","29 m","36 m","21","8","2006-09-09","1st National Deep Apnea","https://events.aidainternational.org/EventResults-486"
"998.","Sangsun Kim","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001886","(Republic of Korea)","27 m","32 m","21","6","2018-10-03","Korea Cup 2018 Depth Competition","https://events.aidainternational.org/EventResults-2191"
"999.","Lauri Aalto","https://athletes.aidainternational.org/Profile-5a744e4e-d196-4c72-9f79-a1174e9f55df","(Finland)","26 m","30 m","21","5","2018-10-20","Infinity Depth Games 4   |  14-21 October 2018","https://events.aidainternational.org/EventResults-2103"
"1000.","Bruno Taelman","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000112","(Belgium)","21 m","21 m","21","0","2003-09-07","Round 6 of the Belgium Cup 2003","https://events.aidainternational.org/EventResults-1132"
"1001.","Joanna Massacand","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000001e","(Switzerland)","21 m","21 m","21","0","2004-04-18","1st Lake Trophy Immersion Profonde","https://events.aidainternational.org/EventResults-1400"
"1002.","Ute Gessmann","https://athletes.aidainternational.org/Profile-f70f2dd6-950f-4310-8446-b413b702b392","(Germany)","21 m","21 m","21","0","2005-11-05","Triple Depth - Freedive Dahab","https://events.aidainternational.org/EventResults-946"
"1003.","Jorge Gomez","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000065f","(Venezuela)","21 m","21 m","21","0","2006-09-09","1st National Deep Apnea","https://events.aidainternational.org/EventResults-486"
"1004.","Janusz Sikora","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001006","(Poland)","21 m","21 m","21","0","2012-07-26","Polish Freediving Championships","https://events.aidainternational.org/EventResults-1243"
"1005.","Edwin Corales","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000016b5","(United States)","21 m","21 m","21","0","2015-08-21","Freedive Paradise 2015","https://events.aidainternational.org/EventResults-457"
"1006.","Marc Casty","https://athletes.aidainternational.org/Profile-75b33bca-6482-4e0e-9178-875b2deb46f9","(Switzerland)","21 m","21 m","21","0","2017-07-22","Cool Down 2017","https://events.aidainternational.org/EventResults-1904"
"1007.","Martin Schulzki","https://athletes.aidainternational.org/Profile-341173a0-2bc7-4c24-8fba-d7fe97ff8dc0","(Germany)","21 m","21 m","21","0","2018-07-07","Cool Down 2018 (lake)","https://events.aidainternational.org/EventResults-2081"
"1008.","Ralph Staudigl","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000014d0","(Austria)","21 m","21 m","21","0","2018-07-07","Cool Down 2018 (lake)","https://events.aidainternational.org/EventResults-2081"
"1009.","Patryk Ryszczyk","https://athletes.aidainternational.org/Profile-b626ab93-2391-46ca-a96f-7c5160c26856","(Poland)","21 m","21 m","21","0","2018-09-19","XI Głębokościowe Mistrzostwa Polski we Freedivingu","https://events.aidainternational.org/EventResults-2209"
"1010.","Christopher Garrison","https://athletes.aidainternational.org/Profile-19f5923b-f740-4f86-9cf4-502fca9f6922","(United States)","21 m","21 m","21","0","2019-10-05","AIDA Korea Cup Depth Competition 2019","https://events.aidainternational.org/EventResults-2521"
"1011.","Michael Baldwin","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000c9c","(Australia)","25 m","25 m","20","5","2011-02-10","Andaman AIDA Freediving Challenge 2011","https://events.aidainternational.org/EventResults-1349"
"1012.","Mara Torrealba Pascuet","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000d97","(Spain)","25 m","25 m","20","5","2011-06-23","Triple Depth 2011","https://events.aidainternational.org/EventResults-980"
"1013.","Glenn Venghaus","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000298","(Netherlands)","20 m","20 m","20","0","2003-09-07","Round 6 of the Belgium Cup 2003","https://events.aidainternational.org/EventResults-1132"
"1014.","Craig Gentry","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000060e","(United States)","20 m","20 m","20","0","2006-04-15","1st PFI Invitational Competition","https://events.aidainternational.org/EventResults-1506"
"1015.","Jarkko Timoskainen","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000006d5","(Finland)","20 m","20 m","20","0","2006-07-22","Asikkala Deep Duathlon","https://events.aidainternational.org/EventResults-500"
"1016.","Antti Mäkelä","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000452","(Finland)","20 m","20 m","20","0","2006-07-22","Asikkala Deep Duathlon","https://events.aidainternational.org/EventResults-500"
"1017.","Tetsuya Yokoyama","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000825","(Japan)","20 m","20 m","20","0","2007-08-04","Deep Water Cup Okinawa 2007","https://events.aidainternational.org/EventResults-543"
"1018.","Misuzu Hirai","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000052c","(Japan)","20 m","20 m","20","0","2007-08-04","Deep Water Cup Okinawa 2007","https://events.aidainternational.org/EventResults-543"
"1019.","Lotta Vilde Wahl","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000814","(Sweden)","20 m","20 m","20","0","2007-10-27","4th AIDA Individual World Championship","https://events.aidainternational.org/EventResults-955"
"1020.","Agustin Salazar","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000097c","(Venezuela)","20 m","20 m","20","0","2008-08-02","Chequeo Nacional de Apnea","https://events.aidainternational.org/EventResults-799"
"1021.","Ernesto Smith","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000005aa","(Venezuela)","20 m","20 m","20","0","2008-08-02","Chequeo Nacional de Apnea","https://events.aidainternational.org/EventResults-799"
"1022.","Mayra Vez","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000dcd","(Switzerland)","20 m","20 m","20","0","2009-06-22","2nd Mediterranean Freediving Meeting","https://events.aidainternational.org/EventResults-1470"
"1023.","Ossian Pekkala","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000b1c","(Finland)","20 m","20 m","20","0","2010-02-11","Andaman AIDA Freediving Challenge 2010","https://events.aidainternational.org/EventResults-1347"
"1024.","Suzanne Pugh","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000001bd","(United Kingdom)","20 m","20 m","20","0","2010-06-14","3rd Mediterranean Freediving Meeting","https://events.aidainternational.org/EventResults-1478"
"1025.","Nathalie Hebert","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000838","(Canada)","20 m","20 m","20","0","2010-06-14","3rd Mediterranean Freediving Meeting","https://events.aidainternational.org/EventResults-1478"
"1026.","Ricardo Barrera","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000004f7","(Mexico)","20 m","20 m","20","0","2010-06-29","AIDA Mexico Xibalba 2010","https://events.aidainternational.org/EventResults-1214"
"1027.","Johan Blomkvist","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000dde","(Sweden)","20 m","20 m","20","0","2010-08-14","Nordic Deep 2010","https://events.aidainternational.org/EventResults-392"
"1028.","Daniel Palmer","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000d04","(United Kingdom)","20 m","20 m","20","0","2011-02-10","Andaman AIDA Freediving Challenge 2011","https://events.aidainternational.org/EventResults-1349"
"1029.","Walter Johnson","https://athletes.aidainternational.org/Profile-d92706dc-1951-46cc-b272-5f2c004a880a","(United States)","20 m","20 m","20","0","2012-02-09","Andaman 2012 Freediving Competition","https://events.aidainternational.org/EventResults-1350"
"1030.","Enzo Brunetto","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000ed2","(Italy)","20 m","20 m","20","0","2012-02-09","Andaman 2012 Freediving Competition","https://events.aidainternational.org/EventResults-1350"
"1031.","Björn Carlsson","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000f2b","(Sweden)","20 m","20 m","20","0","2012-07-28","Nordic Deep 2012","https://events.aidainternational.org/EventResults-401"
"1032.","Maria Felicia Carraturo","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000df9","(Italy)","20 m","20 m","20","0","2012-11-20","Suunto Vertical Blue 2012","https://events.aidainternational.org/EventResults-715"
"1033.","Helen Evi Holroyd","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001058","(Cyprus)","20 m","20 m","20","0","2013-09-15","AIDA INDIVIDUAL DEPHT WORLD CHAMPIONSHIP 2013","https://events.aidainternational.org/EventResults-928"
"1034.","Paul Smillie","https://athletes.aidainternational.org/Profile-de458345-646d-4a22-85e8-4d6506ec0deb","(New Zealand)","20 m","20 m","20","0","2014-03-21","Dive Wellington/Beuchat New Zealand Freediving National Depth Championships","https://events.aidainternational.org/EventResults-720"
"1035.","Kathryn Elizabeth Wierenga","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001473","(United States)","20 m","20 m","20","0","2015-03-05","Andaman Freediving challenge","https://events.aidainternational.org/EventResults-1365"
"1036.","Nora Galgoczy","https://athletes.aidainternational.org/Profile-48d18b04-edfc-4082-9fd6-2bcbf2ed3e4d","(Hungary)","20 m","20 m","20","0","2015-03-05","Andaman Freediving challenge","https://events.aidainternational.org/EventResults-1365"
